gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000096375	0.1214311	0.0001596491	0.07560153	0.9035811	NA
ENSMUSG00000096385	2.813369	0.0005916795	0.07114184	0.7687887	NA
ENSMUSG00000096387	0.08740887	-0.0002865485	0.07586065	0.828259	NA
ENSMUSG00000096390	0.3824842	0	0.07548602	1	NA
ENSMUSG00000096391	0.1825052	0.000155269	0.07559526	0.9062089	NA
ENSMUSG00000096399	0.04345354	-0.0002853043	0.07585737	0.8289884	NA
ENSMUSG00000096401	53.77584	0.006989777	0.0678993	0.4869669	0.9833475
ENSMUSG00000096403	10.98738	-0.005260642	0.06870787	0.5054863	0.9833475
ENSMUSG00000096410	0.02967808	0.0001546253	0.07559435	0.9065953	NA
ENSMUSG00000096421	0.06078082	0	0.07548602	1	NA
ENSMUSG00000096423	0.1783387	0	0.07548602	1	NA
ENSMUSG00000096430	1.393276	0.001773853	0.08917426	0.2438938	NA
ENSMUSG00000096431	3.133888	0.001156113	0.0703628	0.6664025	NA
ENSMUSG00000096433	124.7347	-0.02611452	0.06908815	0.1873385	0.9000638
ENSMUSG00000096435	0.416628	0.001354758	0.07359572	0.4486475	NA
ENSMUSG00000096438	0.1405041	-0.0004961906	0.07661585	0.7091381	NA
ENSMUSG00000096440	0.5552584	-0.0004963068	0.07241582	0.7647405	NA
ENSMUSG00000096446	1.044686	0.003400982	0.07717123	0.1437522	NA
ENSMUSG00000096449	0.5012085	-0.0005986839	0.07205068	0.7324228	NA
ENSMUSG00000096454	0.1453299	-0.0002814773	0.07581891	0.8313927	NA
ENSMUSG00000096458	85.89659	0.009765597	0.06626056	0.4588443	0.9833475
ENSMUSG00000096463	0.2419036	0.0001551679	0.07559512	0.9062696	NA
ENSMUSG00000096472	147.7593	0.0106299	0.05197703	0.5562955	0.9860567
ENSMUSG00000096473	0.4529109	-0.0006159544	0.07715463	0.6459551	NA
ENSMUSG00000096474	0.1419727	0	0.07548602	1	NA
ENSMUSG00000096476	0.4215855	-0.0002796145	0.07437503	0.8420777	NA
ENSMUSG00000096479	0.04273247	-0.0002853043	0.07585737	0.8289884	NA
ENSMUSG00000096488	2.666936	0.002542343	0.10961657	0.1330186	NA
ENSMUSG00000096496	0.9930427	-0.0002047659	0.07099425	0.9190006	NA
ENSMUSG00000096505	0.09832858	-0.00030045	0.07589827	0.8201246	NA
ENSMUSG00000096508	0.785931	-0.0006419598	0.07156978	0.7325667	NA
ENSMUSG00000096519	0.2073224	0	0.07548602	1	NA
ENSMUSG00000096528	0.0846791	0.0004623271	0.076361	0.7285933	NA
ENSMUSG00000096544	2.581851	0.002100181	0.06942215	0.6702833	NA
ENSMUSG00000096546	0.4681154	-0.0005839907	0.07203434	0.738689	NA
ENSMUSG00000096549	4.325835	0.007644057	0.08348772	0.03056312	NA
ENSMUSG00000096553	3.09205	0	0.07548602	1	NA
ENSMUSG00000096555	0.06412521	0.0001546253	0.07559435	0.9065953	NA
ENSMUSG00000096563	0.06299603	0.000150716	0.07558893	0.908942	NA
ENSMUSG00000096565	0.1739063	-0.0002880886	0.07586472	0.8273566	NA
ENSMUSG00000096569	0.4512461	0.0009488418	0.07924861	0.4919831	NA
ENSMUSG00000096573	0.8645899	-0.0002925554	0.07120554	0.8795332	NA
ENSMUSG00000096574	1.288986	0.0005757684	0.07100379	0.7809168	NA
ENSMUSG00000096578	0.6956058	-0.001153444	0.07134278	0.5845607	NA
ENSMUSG00000096579	0.4698293	0.0001553954	0.07559544	0.9061331	NA
ENSMUSG00000096592	1.220601	0.001954141	0.07162533	0.4019025	NA
ENSMUSG00000096593	0.7006415	-0.002395859	0.07269117	0.2969374	NA
ENSMUSG00000096597	0.04345354	-0.0002853043	0.07585737	0.8289884	NA
ENSMUSG00000096605	0.2869038	0	0.07548602	1	NA
ENSMUSG00000096606	33.02246	-0.02356704	0.07574957	0.05996634	0.7919027
ENSMUSG00000096607	0.05517465	0	0.07548602	1	NA
ENSMUSG00000096611	0.05517465	0	0.07548602	1	NA
ENSMUSG00000096617	8.954912	-0.002906435	0.07067084	0.3516521	NA
ENSMUSG00000096623	1.408995	-0.003377057	0.07159163	0.2465376	NA
ENSMUSG00000096629	1.666549	-0.00104945	0.07048902	0.6782087	NA
ENSMUSG00000096633	0.02967808	0.0001546253	0.07559435	0.9065953	NA
ENSMUSG00000096639	0.1783387	0	0.07548602	1	NA
ENSMUSG00000096641	0.1923756	0.0007958261	0.07813355	0.5589576	NA
ENSMUSG00000096647	1.012414	-0.000810509	0.07028218	0.7617029	NA
ENSMUSG00000096655	1.411568	0.001209072	0.07183308	0.5443065	NA
ENSMUSG00000096659	7086.48	-0.002214533	0.06842639	0.7661444	0.9958846
ENSMUSG00000096660	0.06287935	-5.472766e-05	0.07549956	0.9668466	NA
ENSMUSG00000096675	0.4430791	0	0.07548602	1	NA
ENSMUSG00000096677	0.51504	-0.0008221618	0.07841437	0.5461344	NA
ENSMUSG00000096681	0.6302516	0.0008480607	0.07155202	0.6625402	NA
ENSMUSG00000096684	13.67058	-0.007675659	0.0705226	0.1786899	0.8976294
ENSMUSG00000096687	100.8334	-0.01300845	0.05849324	0.4708312	0.9833475
ENSMUSG00000096696	60.08166	-0.02490768	0.07198503	0.1550725	0.8834016
ENSMUSG00000096699	1.417883	0.001527511	0.07205477	0.4596625	NA
ENSMUSG00000096712	0.1857286	0.0005275525	0.07662589	0.6931826	NA
ENSMUSG00000096714	0.7401319	-0.000424054	0.07070417	0.8477974	NA
ENSMUSG00000096718	4.528848	-3.359573e-05	0.07466635	NA	NA
ENSMUSG00000096722	0.05703331	-0.0002853043	0.07585737	0.8289884	NA
ENSMUSG00000096726	0.8825475	-0.00217054	0.07118245	0.3962317	NA
ENSMUSG00000096727	8.352269	-0.0004468386	0.06923991	0.9309035	NA
ENSMUSG00000096731	0.06412521	0.0001546253	0.07559435	0.9065953	NA
ENSMUSG00000096736	1.911099	0.002059734	0.07630145	0.2715064	NA
ENSMUSG00000096740	45.99405	-0.01081143	0.07084639	0.1506934	0.8817938
ENSMUSG00000096751	21.35148	0.00805149	0.06911888	0.3518789	0.9678929
ENSMUSG00000096753	10.44299	0.009767736	0.07048063	0.1824503	0.8976294
ENSMUSG00000096755	0.1039281	-0.0002873794	0.07586284	0.8277721	NA
ENSMUSG00000096764	61.04835	0.001422663	0.07076164	0.5636101	0.9863285
ENSMUSG00000096768	188.4376	0.0353812	0.08215636	0.03422038	0.6956742
ENSMUSG00000096770	0.883029	-0.001896802	0.08640969	0.2322728	NA
ENSMUSG00000096775	1.69767	-0.0009606835	0.07067554	0.6839742	NA
ENSMUSG00000096780	616.9928	0.01413873	0.06176549	0.4193094	0.975772
ENSMUSG00000096786	0.03810199	0	0.07548602	1	NA
ENSMUSG00000096789	0.6298482	-0.0004555568	0.07244506	0.7817665	NA
ENSMUSG00000096791	0.2794061	-0.0002887531	0.07586649	0.8269673	NA
ENSMUSG00000096793	1.184298	0.0001698658	0.07102666	0.932145	NA
ENSMUSG00000096795	138.7268	-0.01483162	0.06529913	0.3589645	0.9678929
ENSMUSG00000096798	0.02967808	0.0001546253	0.07559435	0.9065953	NA
ENSMUSG00000096799	0.1115795	0	0.07548602	1	NA
ENSMUSG00000096807	8.630586	-0.01018083	0.07115947	0.1187926	NA
ENSMUSG00000096810	0.8193194	0.0007691411	0.07025924	0.7750094	NA
ENSMUSG00000096811	0.3455371	0.0005596893	0.07676767	0.6761298	NA
ENSMUSG00000096814	2.076216	-0.0001538918	0.07109751	0.9374598	NA
ENSMUSG00000096831	0.2543573	0	0.07548602	1	NA
ENSMUSG00000096839	0.2390425	0.0006871543	0.07743231	0.6110347	NA
ENSMUSG00000096844	0.06078082	0	0.07548602	1	NA
ENSMUSG00000096847	343.5762	0.01818224	0.06607874	0.2932091	0.9540687
ENSMUSG00000096850	2.765363	0.005297901	0.0728245	0.1187276	NA
ENSMUSG00000096856	93.34894	-0.06226238	0.10089487	0.002807281	0.3958231
ENSMUSG00000096862	58.15531	-0.004277914	0.06823581	0.6106446	0.9907391
ENSMUSG00000096868	6.671306	-0.00383894	0.07148539	0.2208157	NA
ENSMUSG00000096870	22.29419	-0.01438513	0.07122959	0.1513779	0.8817938
ENSMUSG00000096878	0.03952348	-0.0002853043	0.07585737	0.8289884	NA
ENSMUSG00000096883	23.56042	0.009181059	0.06867288	0.3617093	0.9687761
ENSMUSG00000096887	1.300377	0.001460315	0.07055244	0.5769829	NA
ENSMUSG00000096901	0.03136093	-0.0002132017	0.07569251	0.871586	NA
ENSMUSG00000096904	2.197247	0.001334592	0.07127932	0.543506	NA
ENSMUSG00000096910	155.9584	-0.03572376	0.07732207	0.09042056	0.8261421
ENSMUSG00000096914	62.85132	-0.02853585	0.07721865	0.06868148	0.8078312
ENSMUSG00000096916	124.2709	-0.002710056	0.06583727	0.8128385	0.9959254
ENSMUSG00000096917	2.47983	0.004085475	0.07002579	0.3512939	NA
ENSMUSG00000096918	0.07614395	0	0.07548602	1	NA
ENSMUSG00000096919	2.172639	-0.000191215	0.07075675	0.9289816	NA
ENSMUSG00000096921	0.05517465	0	0.07548602	1	NA
ENSMUSG00000096923	2.152014	-0.001609374	0.07029374	0.5805824	NA
ENSMUSG00000096924	0.7752803	-0.0006208831	0.07530042	0.6618961	NA
ENSMUSG00000096926	3.649732	0	0.07548602	1	NA
ENSMUSG00000096929	1058.292	-0.007346532	0.06095438	0.6439213	0.9918021
ENSMUSG00000096931	0.1164042	0.0001284047	0.07551407	0.9224885	NA
ENSMUSG00000096932	1.964237	-0.002383258	0.07002484	0.5065746	NA
ENSMUSG00000096934	2.139387	-0.003251587	0.07010567	0.3978336	NA
ENSMUSG00000096935	12.26641	-0.0003515356	0.06867503	0.9578453	0.9983069
ENSMUSG00000096936	15.55242	-0.004782146	0.06848895	0.5558533	0.9860567
ENSMUSG00000096937	1.047359	-0.002400163	0.07235453	0.3075984	NA
ENSMUSG00000096938	3.586354	-0.005947199	0.07103996	0.1610093	NA
ENSMUSG00000096942	12.11923	-0.00119486	0.06775014	0.889412	0.9983069
ENSMUSG00000096943	5.308841	0.003448183	0.06900804	0.5950652	NA
ENSMUSG00000096944	8.031041	0.0008818518	0.07132927	0.6629586	NA
ENSMUSG00000096945	6.218818	0.0007247574	0.06971988	0.8467491	NA
ENSMUSG00000096946	0.6312096	0.001330828	0.07725136	0.395624	NA
ENSMUSG00000096947	198.6392	-0.001114845	0.07019046	0.6980692	0.9945077
ENSMUSG00000096948	11.21355	-0.005678693	0.06973238	0.3351044	0.9619518
ENSMUSG00000096950	0.455341	-0.001455781	0.07244679	0.4595724	NA
ENSMUSG00000096953	2.247987	0.003166393	0.0757873	0.1706196	NA
ENSMUSG00000096954	82.69129	-0.007572875	0.06332839	0.6059013	0.9907391
ENSMUSG00000096956	7.954793	-0.006620488	0.06977441	0.3011005	NA
ENSMUSG00000096957	0.2805041	0.0003490079	0.07599252	0.7922726	NA
ENSMUSG00000096959	1.910909	0.009654741	0.11070681	0.01096304	NA
ENSMUSG00000096960	2.82931	0.0001953603	0.06996668	0.9495441	NA
ENSMUSG00000096963	0.3099078	-0.0005132501	0.07667808	0.6999702	NA
ENSMUSG00000096964	2.196064	-0.001927034	0.06958235	0.6633322	NA
ENSMUSG00000096965	0.3310135	0	0.07548602	1	NA
ENSMUSG00000096966	0.2216599	0.0006821721	0.07740475	0.6134869	NA
ENSMUSG00000096967	24.06122	0.001524506	0.06781743	0.857828	0.9968315
ENSMUSG00000096968	4.593988	0.002112949	0.06977971	0.59528	NA
ENSMUSG00000096969	0.3539406	0.0005286197	0.07662696	0.6926403	NA
ENSMUSG00000096970	24.32191	-0.005787851	0.06984415	0.3111135	0.9559745
ENSMUSG00000096971	1.894216	-0.002467198	0.06988644	0.5250146	NA
ENSMUSG00000096972	7.732336	-0.005930984	0.0783693	0.05991024	NA
ENSMUSG00000096974	6.465338	0.001629448	0.06855991	0.8171482	NA
ENSMUSG00000096975	20.62596	-0.03919343	0.08812552	0.005171641	0.4964771
ENSMUSG00000096976	1.060235	-0.0006092458	0.0717245	0.738969	NA
ENSMUSG00000096977	6.326245	0.002309721	0.06899035	0.7078791	NA
ENSMUSG00000096978	2.160624	-0.001261779	0.06963425	0.7580427	NA
ENSMUSG00000096979	0.4937201	0.0005834121	0.07196269	0.7410858	NA
ENSMUSG00000096980	6.518378	-0.002081737	0.07003157	0.5467734	NA
ENSMUSG00000096981	4.373444	0.003825202	0.06952873	0.474131	NA
ENSMUSG00000096982	0.48142	-8.93309e-05	0.07228487	0.956084	NA
ENSMUSG00000096983	7.371737	-0.002969455	0.06891126	0.6504666	NA
ENSMUSG00000096984	1.319839	-0.003129815	0.07787866	0.1547572	NA
ENSMUSG00000096986	0.2167074	-0.0006864858	0.07753148	0.6105288	NA
ENSMUSG00000096987	0.3263098	0.0004626753	0.07636236	0.7284013	NA
ENSMUSG00000096988	2.246211	0.001237185	0.0697225	0.7477465	NA
ENSMUSG00000096990	5.016578	0.0004058791	0.07571541	0.7633742	NA
ENSMUSG00000096991	1.370864	0	0.07414165	1	NA
ENSMUSG00000096992	8.17485	-0.005947801	0.07109166	0.157867	NA
ENSMUSG00000096993	0.1122002	-0.0002821795	0.0758492	0.8308211	NA
ENSMUSG00000096995	62.02352	0.01707368	0.06604207	0.3091547	0.9557403
ENSMUSG00000096996	4.383854	-0.0007313613	0.07388281	0.6364702	NA
ENSMUSG00000096999	0.1468185	-0.0005155725	0.07668999	0.6987024	NA
ENSMUSG00000097000	6.237532	-0.00617325	0.07031244	0.2248325	NA
ENSMUSG00000097002	1.535495	-0.001085316	0.07087003	0.6346844	NA
ENSMUSG00000097003	0.1303606	-0.0006875178	0.07753587	0.6100324	NA
ENSMUSG00000097004	1.482817	-0.0004963826	0.07334255	0.7464665	NA
ENSMUSG00000097005	0.3566774	0	0.07548602	1	NA
ENSMUSG00000097006	48.23675	-0.001053272	0.06936614	0.827967	0.9959254
ENSMUSG00000097007	7.656496	-0.003308589	0.06842618	0.6683712	NA
ENSMUSG00000097008	3.098152	0	0.07548602	1	NA
ENSMUSG00000097011	0.4733992	-0.0001379274	0.07390063	0.9228613	NA
ENSMUSG00000097013	3.56815	-0.0004257627	0.06963754	0.9141559	NA
ENSMUSG00000097014	0.1035589	0.0001566649	0.07559724	0.9053714	NA
ENSMUSG00000097015	0.2515446	0.0006680799	0.07732451	0.6204889	NA
ENSMUSG00000097017	0.7859159	0.0007122745	0.07367132	0.6480822	NA
ENSMUSG00000097019	0.3765519	0.001333545	0.07531649	0.4201052	NA
ENSMUSG00000097020	1.211489	0	0.07430694	1	NA
ENSMUSG00000097021	2.7704	-0.006930134	0.07207431	0.09989653	NA
ENSMUSG00000097022	0.2323131	0.0001312946	0.07551727	0.9207524	NA
ENSMUSG00000097023	156.8877	-0.0222369	0.07113499	0.1739559	0.8976294
ENSMUSG00000097025	2.099041	0.00369327	0.07237561	0.1962116	NA
ENSMUSG00000097026	10.75303	0.0008642822	0.07156697	0.6566333	0.9921169
ENSMUSG00000097027	10.46552	-0.003348039	0.06890958	0.6164788	0.991194
ENSMUSG00000097028	1.514961	-0.0004681763	0.07039745	0.8498216	NA
ENSMUSG00000097029	0.1445275	0.0002510696	0.07566698	0.8496851	NA
ENSMUSG00000097030	0.3310135	0	0.07548602	1	NA
ENSMUSG00000097032	23.97353	0.005672597	0.06900176	0.4498352	0.9798289
ENSMUSG00000097033	5.278682	0	0.07548602	1	NA
ENSMUSG00000097035	0.7437562	-0.001506208	0.07394013	0.4062034	NA
ENSMUSG00000097037	0.1598354	0	0.07548602	1	NA
ENSMUSG00000097038	4.513545	0	0.07548602	1	NA
ENSMUSG00000097039	117.5966	-0.005679035	0.06313145	0.6921232	0.9945077
ENSMUSG00000097040	43.45172	0.006814888	0.06232953	0.651451	0.9918021
ENSMUSG00000097041	0.1588546	-0.0005022856	0.07663638	0.7058652	NA
ENSMUSG00000097042	24.95548	-0.006531332	0.06612144	0.5884203	0.9896511
ENSMUSG00000097043	0.2215395	0	0.07548602	1	NA
ENSMUSG00000097045	0.6397819	0.001897699	0.07352746	0.3430035	NA
ENSMUSG00000097047	2.372544	0.002242043	0.06952911	0.6318039	NA
ENSMUSG00000097048	63.8381	-0.03523861	0.08348107	0.01830693	0.6358009
ENSMUSG00000097049	0.7075384	0.00192133	0.07345167	0.3410913	NA
ENSMUSG00000097051	1.771385	0	0.07314458	1	NA
ENSMUSG00000097052	0.1931318	0.0008174805	0.07828782	0.5489816	NA
ENSMUSG00000097055	19.72675	-0.001933293	0.06693202	0.8461402	0.9961495
ENSMUSG00000097056	0.8405678	0.0004689095	0.07146244	0.8019834	NA
ENSMUSG00000097057	9.494724	-0.002862179	0.06970314	0.5214512	0.9833475
ENSMUSG00000097059	46.42741	0.007373922	0.06408339	0.6012124	0.9907391
ENSMUSG00000097060	8.527269	-0.001644901	0.07333878	0.3925445	NA
ENSMUSG00000097061	143.1141	0.008022392	0.05376191	0.6501885	0.9918021
ENSMUSG00000097062	16.41614	-0.0003564622	0.06769175	0.9671045	0.9983069
ENSMUSG00000097063	7.60501	-0.0002452383	0.06923696	0.9620343	NA
ENSMUSG00000097067	0.9967456	0	0.07496346	1	NA
ENSMUSG00000097068	4.647811	-0.003246375	0.06971097	0.4820146	NA
ENSMUSG00000097069	3.24782	0.002584367	0.06971436	0.5496917	NA
ENSMUSG00000097071	0.1215616	0	0.07548602	1	NA
ENSMUSG00000097072	0.993313	0.001126055	0.07031779	0.6789326	NA
ENSMUSG00000097073	42.7133	-0.009599717	0.06700953	0.4377562	0.9782461
ENSMUSG00000097074	0.08903424	0.0004796107	0.07642587	0.7191276	NA
ENSMUSG00000097075	1.171509	-0.0002445203	0.07057427	0.9146472	NA
ENSMUSG00000097077	1.637372	-0.004035016	0.07162721	0.2031813	NA
ENSMUSG00000097078	21.57957	-0.004303947	0.06966331	0.4131024	0.975772
ENSMUSG00000097079	2.92031	0.001987455	0.07011639	0.5450791	NA
ENSMUSG00000097080	25.85672	-0.01019796	0.0668526	0.4261209	0.975772
ENSMUSG00000097081	0.1229363	0.000463479	0.0763655	0.7279583	NA
ENSMUSG00000097083	7.194326	-0.006410761	0.06945219	0.3575672	NA
ENSMUSG00000097084	0.3310135	0	0.07548602	1	NA
ENSMUSG00000097086	5.34761	-0.004651157	0.06950542	0.4245424	NA
ENSMUSG00000097088	3.76357	0.006124933	0.07089134	0.1667863	NA
ENSMUSG00000097089	0.5345985	-0.0005125248	0.07667487	0.7003625	NA
ENSMUSG00000097090	4.12285	0.0006782615	0.07738255	0.6154224	NA
ENSMUSG00000097091	0.02967808	0.0001546253	0.07559435	0.9065953	NA
ENSMUSG00000097093	3.815568	-0.0009391312	0.06955776	0.8252476	NA
ENSMUSG00000097094	1.589277	0.00415021	0.0719564	0.1845271	NA
ENSMUSG00000097095	0.2037653	0.0004823733	0.0764372	0.7176154	NA
ENSMUSG00000097097	0.8057397	0.0009155229	0.07163984	0.6370706	NA
ENSMUSG00000097098	13.40583	0.0008567433	0.06867358	0.8980482	0.9983069
ENSMUSG00000097099	20.31784	0.0006159374	0.06844161	0.9317925	0.9983069
ENSMUSG00000097100	0.8843968	0.001547917	0.07156087	0.4796332	NA
ENSMUSG00000097101	1.039982	0.00163315	0.07050237	0.5485228	NA
ENSMUSG00000097102	9.613773	0.002654318	0.06848951	0.7203106	0.9945077
ENSMUSG00000097103	6.264737	0.003827825	0.06928464	0.5208909	NA
ENSMUSG00000097106	0.1724286	0.0007541638	0.07784893	0.5785418	NA
ENSMUSG00000097107	0.7552997	-0.0007188097	0.07145288	0.7102067	NA
ENSMUSG00000097109	15.82119	-0.01336192	0.10621463	0.005945258	0.5094774
ENSMUSG00000097110	0.02967808	0.0001546253	0.07559435	0.9065953	NA
ENSMUSG00000097111	0.5208805	-0.00086373	0.07217936	0.6319796	NA
ENSMUSG00000097113	2.216594	0.0006396053	0.06970827	0.8652749	NA
ENSMUSG00000097115	4.643278	-0.0004616388	0.06916241	0.9316123	NA
ENSMUSG00000097117	0.05517465	0	0.07548602	1	NA
ENSMUSG00000097119	155.9502	0.003710122	0.05596434	0.8264721	0.9959254
ENSMUSG00000097121	11.18441	-2.815951e-05	0.06903569	0.9960726	0.9995253
ENSMUSG00000097122	5.57981	-0.008061014	0.07124486	0.1166074	NA
ENSMUSG00000097123	18.07689	0.001234856	0.06836417	0.8677853	0.9970857
ENSMUSG00000097125	1.449639	0.0004627805	0.07211616	0.7861167	NA
ENSMUSG00000097127	0.2215395	0	0.07548602	1	NA
ENSMUSG00000097128	0.7855312	-0.0009766653	0.07293771	0.5711869	NA
ENSMUSG00000097129	5.483188	-0.002408205	0.06957788	0.6009889	NA
ENSMUSG00000097131	20.41901	0.006740984	0.06799331	0.4916774	0.9833475
ENSMUSG00000097133	4.841032	0	0.07548602	1	NA
ENSMUSG00000097134	1.543442	-0.001391949	0.0696708	0.7295576	NA
ENSMUSG00000097135	0.129572	0.000245036	0.07565672	0.8532228	NA
ENSMUSG00000097136	1.149028	0.0008478672	0.07190029	0.6476856	NA
ENSMUSG00000097139	0.1783387	0	0.07548602	1	NA
ENSMUSG00000097140	5.003864	-0.00284706	0.06938835	0.5900791	NA
ENSMUSG00000097141	90.88484	0.008976938	0.06487824	0.5223931	0.9833475
ENSMUSG00000097142	47.19751	-0.002727501	0.07038635	0.4044459	0.975772
ENSMUSG00000097145	15.15113	-0.01066225	0.06985296	0.245366	0.9345905
ENSMUSG00000097146	3.007618	0.0009533818	0.06937417	0.8427961	NA
ENSMUSG00000097147	1.653797	0.001154235	0.07292197	0.5188022	NA
ENSMUSG00000097148	2.883008	-0.0005718055	0.06972906	0.8772877	NA
ENSMUSG00000097149	2.44423	-0.006590268	0.0759813	0.06063359	NA
ENSMUSG00000097150	6.24199	0.004696884	0.06932724	0.4542825	NA
ENSMUSG00000097151	19.41486	-0.01060816	0.07050529	0.1831493	0.8976294
ENSMUSG00000097152	0.4319136	0.0003267238	0.07260695	0.837626	NA
ENSMUSG00000097154	0.6227528	-0.001379298	0.07150488	0.5195519	NA
ENSMUSG00000097155	0.3506046	0.0005412182	0.07668277	0.6859185	NA
ENSMUSG00000097156	252.5057	0.002413923	0.05868986	0.8807788	0.9975021
ENSMUSG00000097157	16.1044	-0.006282829	0.06943286	0.364715	0.9702046
ENSMUSG00000097158	0.2670036	0	0.07548602	1	NA
ENSMUSG00000097160	0.2919398	6.33033e-05	0.07528759	0.9619724	NA
ENSMUSG00000097162	2.232269	-0.007049324	0.07232503	0.092169	NA
ENSMUSG00000097163	0.9656616	-0.0008103192	0.07172515	0.6673161	NA
ENSMUSG00000097164	299.3277	-0.01005151	0.05068989	0.5752032	0.9892007
ENSMUSG00000097165	17.42193	0.004117315	0.06744571	0.66991	0.9925851
ENSMUSG00000097166	7.310568	-0.005390513	0.06945289	0.3965856	NA
ENSMUSG00000097167	2.380304	-0.003265697	0.07005874	0.4054048	NA
ENSMUSG00000097168	0.4430791	0	0.07548602	1	NA
ENSMUSG00000097170	1.378638	0	0.07407427	1	NA
ENSMUSG00000097171	0.4925235	-2.658242e-05	0.07242392	0.9867104	NA
ENSMUSG00000097172	0.3161569	-0.0007084241	0.0770495	0.6049508	NA
ENSMUSG00000097173	0.3282629	-0.0004841194	0.07236871	0.7710469	NA
ENSMUSG00000097174	6.14238	-0.001047005	0.06941557	0.8236442	NA
ENSMUSG00000097175	0.2919253	0	0.07548602	1	NA
ENSMUSG00000097176	3.126378	0.001341199	0.06939446	0.7806415	NA
ENSMUSG00000097177	27.2434	-0.00416206	0.06773051	0.6520203	0.9918021
ENSMUSG00000097178	0.391764	-0.001207962	0.07952022	0.4077838	NA
ENSMUSG00000097180	3.90594	0.008202672	0.07115514	0.120766	NA
ENSMUSG00000097182	1.318161	-0.002365969	0.07155271	0.3470317	NA
ENSMUSG00000097183	2.312033	-0.004323453	0.07066152	0.2493739	NA
ENSMUSG00000097184	2.777759	-0.00201222	0.06975389	0.6152201	NA
ENSMUSG00000097185	5.148295	-0.001109553	0.06982722	0.7545515	NA
ENSMUSG00000097186	0.06078082	0	0.07548602	1	NA
ENSMUSG00000097187	2.079576	0.003852782	0.07046671	0.2977448	NA
ENSMUSG00000097191	2.252194	-0.004315514	0.07115986	0.2121759	NA
ENSMUSG00000097193	1.596931	-0.0002630919	0.06998473	0.9313627	NA
ENSMUSG00000097194	0.304121	-0.0005290139	0.07664108	0.69233	NA
ENSMUSG00000097195	68.27662	-0.01635846	0.07019257	0.2093986	0.9174882
ENSMUSG00000097197	1.719034	-0.0016804	0.07287391	0.3990622	NA
ENSMUSG00000097201	1.32085	0.002086751	0.08057718	0.2317063	NA
ENSMUSG00000097203	1.119328	0.003645561	0.07077144	0.2801225	NA
ENSMUSG00000097204	29.98675	0.009509206	0.07061905	0.1662541	0.8976294
ENSMUSG00000097205	0.02967808	0.0001546253	0.07559435	0.9065953	NA
ENSMUSG00000097206	4.604305	-0.0004971397	0.07237274	0.7653802	NA
ENSMUSG00000097207	59.42884	-0.01120791	0.06833363	0.339228	0.9638603
ENSMUSG00000097208	0.2344052	9.043416e-06	0.07536698	0.9945442	NA
ENSMUSG00000097209	3.776054	-0.003246895	0.06991234	0.4369406	NA
ENSMUSG00000097211	2.311411	-0.003460335	0.07957899	0.125679	NA
ENSMUSG00000097213	1.210641	-0.0009431476	0.07303825	0.5792324	NA
ENSMUSG00000097215	0.03952348	-0.0002853043	0.07585737	0.8289884	NA
ENSMUSG00000097216	30.30083	0.006490761	0.06872457	0.4434837	0.9784469
ENSMUSG00000097217	16.69411	0.008801906	0.06876034	0.364501	0.9702046
ENSMUSG00000097219	5.377061	0.0008365422	0.06901186	0.8858972	NA
ENSMUSG00000097220	0.9039732	0.0009453366	0.07246108	0.595681	NA
ENSMUSG00000097221	4.519593	-0.0004060508	0.06961043	0.9197131	NA
ENSMUSG00000097223	0.3855006	0.0008438079	0.07848815	0.5369895	NA
ENSMUSG00000097224	0.9592507	0	0.07528376	1	NA
ENSMUSG00000097228	0.3719705	0.0007621317	0.0762905	0.5897938	NA
ENSMUSG00000097229	1.402196	-0.0003913749	0.07062253	0.8626525	NA
ENSMUSG00000097230	217.1957	-0.03637546	0.0800828	0.06386903	0.7980898
ENSMUSG00000097231	1.72779	0.0008615163	0.07141365	0.6649436	NA
ENSMUSG00000097232	0.2215395	0	0.07548602	1	NA
ENSMUSG00000097233	6.079486	0.009315002	0.07241754	0.0677842	NA
